Time,Method,Row,Identifier 1,Identifier 2,Comment,Preparation,Component,Peak Nr.,Rt,Width,Ampl. 44,rArea 44,Ampl. 45,rArea 45,BGD 44,BGD 45,rArea All,Is Ref.?,d 13C/12C,rd 45CO2/44CO2,rR 45CO2/44CO2
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C23 Alkane,9,1501.5,10.7,2252,6303,2596,7284,230.5,267.5,22278,0,-33.042,-21.973,1.15553
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,,10,1575.7,7.1,1113,2897,1288,3366,179,207.4,10261,0,-27.466,-16.698,1.1617625
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C25 Alkane,11,1655.5,9.4,3057,8326,3541,9660,165.2,191.3,29479,0,-28.901,-18.033,1.1601841
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,,12,1732,7.5,1255,3412,1455,3956,151.2,174.7,12076,0,-29.603,-18.707,1.1593883
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C27 Alkane,13,1806.6,9.2,4022,11602,4644,13452,141.4,163.2,41065,0,-29.502,-18.607,1.1595063
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,,14,1877.4,7.7,1433,4043,1658,4684,170.7,196.8,14306,0,-30.262,-19.321,1.1586627
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C29 Alkane,15,1947.5,10.9,6528,19914,7530,23057,189.9,218.6,70454,0,-31,-20.015,1.1578426
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,,16,2013.3,8.2,1148,3372,1326,3903,232,266.8,11930,0,-31.37,-20.362,1.1574334
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C31 Alkane,17,2080,11.7,6673,21244,7686,24588,274,314.8,75153,0,-31.384,-20.374,1.1574193
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,,18,2147.9,9,621,2281,717,2631,275.6,316.1,8060,0,-35.189,-23.966,1.1531753
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C33 Alkane,19,2223.3,10.9,3357,11716,3875,13559,279.6,320.3,41444,0,-31.427,-20.416,1.1573691
13:42:49,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,26,LAG1-05,sample,,3.5,C35 Alkane,20,2399.9,10.2,922,3812,1066,4410,290,331.9,13483,0,-31.866,-20.825,1.156886
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,Ref 1,1,39.5,13.4,5922,62321,6997,73629,0.9,0.5,223414,0,-10.352,0.019,1.1814524
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,Ref 2,2,81.5,13.4,5924,62409,6999,73731,0.8,0.4,223722,0,-10.377,-0.006,1.1814229
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,Ref 3,3,123.1,13.4,5933,62323,7010,73630,0.8,0.4,223416,1,-10.37,0,1.1814304
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,Ref 4,4,165.1,13.4,5940,62503,7017,73839,0.8,0.4,224052,0,-10.42,-0.049,1.1813731
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,Ref 5,5,206.9,13.4,5939,62423,7016,73746,0.8,0.4,223767,0,-10.406,-0.036,1.1813875
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C21 Alkane,6,1321.9,9.4,1819,5071,2118,5906,0,-0.6,17994,0,-25.012,-14.287,1.1645509
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,,7,1407,6.7,881,2300,1023,2672,223.2,259.5,8145,0,-27.301,-16.546,1.1618823
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,-,8,1493.5,7.7,2320,6091,2691,7083,195.2,226.8,21580,0,-26.39,-15.672,1.1629149
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C23 Alkane,9,1501.9,8.8,1260,3425,1455,3958,232.4,269.9,12104,0,-32.74,-21.694,1.1558009
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,,10,1576.1,7.1,1122,2920,1304,3393,145,168.2,10343,0,-27.283,-16.525,1.1619073
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C25 Alkane,11,1656.1,8.8,2973,8083,3436,9377,106,122.7,28616,0,-28.875,-18.008,1.1601553
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,,12,1732.6,7.3,1042,2853,1205,3308,82.9,95.5,10097,0,-29.425,-18.544,1.159522
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C27 Alkane,13,1806.8,9.2,3622,10188,4187,11816,81.4,93.6,36063,0,-29.23,-18.35,1.1597512
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,,14,1877.9,7.9,1149,3256,1329,3772,98.9,113.5,11522,0,-30.399,-19.459,1.1584415
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C29 Alkane,15,1947.5,10.5,5478,16302,6326,18876,119.8,137.2,57678,0,-30.937,-19.953,1.1578568
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,,16,2013.5,7.7,851,2576,986,2980,157,179.8,9112,0,-31.816,-20.769,1.1568931
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C31 Alkane,17,2080,10.9,5271,16650,6082,19268,196.9,225.2,58896,0,-31.478,-20.467,1.1572499
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C33 Alkane,18,2223.3,10.2,2532,8777,2926,10156,234.7,267.9,31045,0,-31.538,-20.524,1.1571823
14:44:04,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,27,LAG1-06,sample,,3.5,C35 Alkane,19,2400.2,10,674,2869,779,3319,248.3,283.1,10149,0,-31.821,-20.781,1.1568794
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,Ref 1,1,39.7,13.4,5919,62224,6993,73513,0.9,0.5,223062,0,-10.32,0.049,1.1814214
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,Ref 2,2,81.3,13.4,5917,62173,6990,73450,0.8,0.3,222871,0,-10.35,0.02,1.1813865
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,Ref 3,3,123.3,13.4,5925,62149,7000,73421,0.8,0.4,222783,1,-10.37,0,1.1813629
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,Ref 4,4,165.1,13.4,5931,62410,7006,73730,0.8,0.3,223717,0,-10.368,0.001,1.1813641
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,Ref 5,5,206.9,13.4,5933,62406,7009,73724,0.8,0.4,223700,0,-10.369,0,1.1813631
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C21 Alkane,6,1322.6,10.2,1858,5288,2164,6158,0,-0.6,18763,0,-24.929,-14.199,1.1645884
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,7,1408,6.5,868,2273,1008,2641,220.4,256.3,8051,0,-27.583,-16.804,1.1615107
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C23 Alkane,8,1494.4,7.9,2295,6074,2667,7063,192.8,224,21519,0,-26.402,-15.681,1.1628384
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,9,1502.7,9.2,1275,3412,1473,3945,231.3,268.6,12064,0,-32.424,-21.373,1.1561131
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,10,1576.9,7.1,1098,2900,1276,3370,143.7,166.7,10272,0,-27.353,-16.58,1.1617757
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C25 Alkane,11,1657,8.8,2982,8076,3446,9369,105,121.5,28592,0,-28.847,-17.982,1.1601192
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,12,1733.4,7.5,1033,2862,1196,3319,81.6,94.1,10129,0,-29.329,-18.452,1.1595638
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C27 Alkane,13,1807.6,9.2,3610,10144,4176,11765,78.9,90.6,35907,0,-29.148,-18.272,1.1597771
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,14,1878.7,7.7,1131,3237,1310,3749,96.6,110.8,11452,0,-30.443,-19.5,1.1583269
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C29 Alkane,15,1948.5,10.5,5488,16310,6331,18887,116.3,133.1,57708,0,-30.715,-19.74,1.1580424
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,,16,2014.6,7.7,856,2566,990,2968,152.2,174.2,9075,0,-31.629,-20.605,1.1570205
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C31 Alkane,17,2081,10.9,5285,16628,6088,19242,192,219.4,58816,0,-31.429,-20.419,1.157241
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C33 Alkane,18,2224.2,10.2,2504,8785,2896,10165,229.4,261.5,31074,0,-31.502,-20.484,1.1571638
15:45:20,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,28,LAG1-06,sample,,3.5,C35 Alkane,19,2400.8,9.8,684,2863,791,3311,249.7,284.6,10125,0,-32.231,-21.183,1.1563378
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,Ref 1,1,39.5,13.4,5918,62268,6991,73559,0.9,0.4,223206,0,-10.285,0.083,1.1813427
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,Ref 2,2,81.5,13.4,5915,62078,6987,73331,0.8,0.4,222518,0,-10.344,0.027,1.1812767
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,Ref 3,3,123.3,13.4,5923,62249,6996,73532,0.8,0.3,223126,1,-10.37,0,1.1812447
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,Ref 4,4,165.1,13.4,5929,62280,7005,73568,0.8,0.4,223237,0,-10.367,0.003,1.181248
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,Ref 5,5,206.9,13.4,5927,62388,7003,73698,0.8,0.3,223626,0,-10.334,0.035,1.181286
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C21 Alkane,6,1321.7,8.6,1236,3443,1441,4009,0,-0.6,12228,0,-25.336,-14.505,1.1641105
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,7,1406.8,6.5,726,1871,843,2174,162.4,188.3,6625,0,-27.3,-16.553,1.1616911
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,-,8,1493.1,7.5,1832,4830,2131,5618,142.5,165.2,17115,0,-26.007,-15.302,1.1631689
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C23 Alkane,9,1501.5,7.7,915,2490,1058,2875,179.4,208,8798,0,-33.711,-22.586,1.1545654
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,10,1575.9,7.3,1111,2895,1289,3364,131.1,151.7,10254,0,-27.137,-16.378,1.1618985
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C25 Alkane,11,1655.9,9,2933,7883,3391,9148,119.1,137.6,27909,0,-28.432,-17.595,1.1604611
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,12,1732.4,7.7,1358,3678,1571,4266,114.7,132.3,13018,0,-29.072,-18.207,1.159738
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C27 Alkane,13,1806.8,9.2,3835,10868,4428,12607,106.7,122.9,38470,0,-28.748,-17.895,1.1601068
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,14,1877.9,8.2,1485,4241,1718,4916,130.6,150.3,15010,0,-29.775,-18.859,1.1589673
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C29 Alkane,15,1947.5,10.5,5783,17233,6678,19957,148.8,170.9,60972,0,-30.629,-19.662,1.1580188
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,16,2013.7,7.9,1158,3429,1340,3969,185.5,212.8,12130,0,-31.03,-20.042,1.1575697
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C31 Alkane,17,2080.2,11.5,5616,17960,6469,20789,231.5,265.2,63535,0,-31.038,-20.045,1.1575669
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,,18,2148.1,9,637,2311,735,2664,240.9,275.6,8164,0,-35.338,-24.091,1.1527878
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C33 Alkane,19,2223.3,10.4,2743,9752,3167,11284,256.3,293,34493,0,-31.43,-20.416,1.1571286
16:46:37,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,29,LAG1-07,sample,,3.5,C35 Alkane,20,2399.9,10,836,3426,967,3963,278.4,318,12119,0,-31.985,-20.93,1.1565213
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,Ref 1,1,39.5,13.4,5911,62084,6982,73343,0.9,0.5,222551,0,-10.351,0.02,1.181341
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,Ref 2,2,81.5,13.4,5912,62071,6984,73326,0.8,0.3,222497,0,-10.364,0.006,1.1813242
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,Ref 3,3,123.3,13.4,5918,62177,6992,73451,0.8,0.3,222876,1,-10.37,0,1.1813176
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,Ref 4,4,165.1,13.4,5928,62398,7002,73709,0.8,0.3,223665,0,-10.408,-0.036,1.1812752
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,Ref 5,5,206.9,13.4,5926,62308,7000,73604,0.8,0.4,223339,0,-10.403,-0.034,1.1812777
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C21 Alkane,6,1321.9,9,1230,3438,1434,4002,0,-0.6,12208,0,-25.474,-14.631,1.1640339
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,7,1407,6.5,713,1848,828,2147,159.7,185.1,6544,0,-27.358,-16.599,1.1617085
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,-,8,1493.3,7.5,1807,4793,2103,5575,140.6,163.1,16983,0,-26.104,-15.395,1.1631313
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C23 Alkane,9,1501.7,7.7,918,2473,1062,2854,176.9,205.1,8738,0,-33.97,-22.834,1.1543429
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,10,1576.1,7.3,1101,2887,1278,3354,129.9,150.3,10225,0,-27.188,-16.422,1.1619176
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C25 Alkane,11,1656.1,9,2899,7884,3350,9150,118.9,137.3,27912,0,-28.364,-17.535,1.160603
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,12,1732.6,7.7,1374,3683,1589,4272,114.3,131.8,13036,0,-29.006,-18.139,1.1598902
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C27 Alkane,13,1807,9.2,3786,10907,4372,12654,106.9,123.1,38613,0,-28.765,-17.908,1.1601621
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,14,1878.1,7.9,1494,4236,1726,4909,129.9,149.5,14990,0,-29.923,-19.007,1.1588639
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C29 Alkane,15,1947.7,10.4,5796,17343,6688,20083,148.3,170.3,61360,0,-30.722,-19.752,1.1579844
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,16,2013.9,8.4,1141,3460,1318,4005,185.2,212.5,12241,0,-31.109,-20.113,1.1575575
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C31 Alkane,17,2080.2,11.5,5659,18041,6533,20882,231.5,265.2,63822,0,-31.218,-20.216,1.157436
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,,18,2148.3,9,636,2331,734,2688,241.1,275.9,8235,0,-35.194,-23.968,1.1530037
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C33 Alkane,19,2223.6,10.5,2776,9794,3206,11333,257.9,294.8,34640,0,-31.398,-20.394,1.1572263
17:47:51,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,30,LAG1-07,sample,,3.5,C35 Alkane,20,2400.2,10.2,841,3445,972,3985,281.8,321.8,12182,0,-31.784,-20.755,1.1567998
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,Ref 1,1,39.7,13.4,5906,62137,6977,73405,0.9,0.5,222737,0,-10.323,0.045,1.1813391
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,Ref 2,2,81.5,13.4,5907,62105,6978,73365,0.8,0.4,222618,0,-10.353,0.016,1.1813049
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,Ref 3,3,123.3,13.4,5913,62082,6985,73337,0.8,0.4,222533,1,-10.37,0,1.1812854
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,Ref 4,4,165.1,13.4,5921,62257,6994,73542,0.8,0.4,223155,0,-10.395,-0.025,1.1812561
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,Ref 5,5,206.9,13.4,5923,62216,6996,73492,0.8,0.4,223007,0,-10.4,-0.029,1.1812513
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,C23 Alkane,6,1496.9,9.8,6116,16450,7036,19019,28.4,32.5,58186,0,-32.346,-21.255,1.1561772
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,C25 Alkane,7,1657.8,10.2,6273,17495,7254,20319,48.3,55.6,61974,0,-27.66,-16.843,1.1613886
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,C27 Alkane,8,1807.6,10.2,6282,18155,7260,21042,76.6,88.1,64270,0,-29.745,-18.804,1.1590728
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,C29 Alkane,9,1947.9,10.9,6545,19678,7534,22777,130.9,150.2,69631,0,-31.159,-20.136,1.1574988
18:38:38,CO2 60m 6C_ramp 1.4 mL Flow Standards,31,ACAL,standard_control_drift,,3.5,C31 Alkane,10,2080.2,11.3,6444,20287,7436,23532,220.4,252.3,71837,0,-28.971,-18.076,1.1599331
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,Ref 1,1,39.7,13.4,5919,62338,6991,73630,0.9,0.5,223434,0,-10.352,0.019,1.1811412
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,Ref 2,2,81.5,13.4,5920,62373,6992,73672,0.8,0.3,223558,0,-10.354,0.016,1.1811384
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,Ref 3,3,123.3,13.4,5928,62305,7002,73589,0.8,0.3,223308,1,-10.37,0,1.1811189
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,Ref 4,4,165.1,13.4,5930,62412,7004,73713,0.8,0.3,223687,0,-10.406,-0.034,1.1810783
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,Ref 5,5,206.9,13.4,5931,62266,7005,73542,0.8,0.4,223167,0,-10.394,-0.023,1.1810921
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,C23 Alkane,6,1497.7,9.8,6159,16668,7085,19269,25.4,29,58947,0,-32.302,-21.219,1.1560569
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,C25 Alkane,7,1658.6,10.2,6317,17727,7302,20586,42.8,49,62788,0,-27.619,-16.805,1.16127
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,C27 Alkane,8,1808.5,10.2,6372,18293,7352,21201,68.6,78.7,64749,0,-29.644,-18.715,1.1590144
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,C29 Alkane,9,1948.5,10.9,6590,19739,7590,22843,116.6,133.6,69840,0,-31.255,-20.226,1.1572299
19:29:27,CO2 60m 6C_ramp 1.4 mL Flow Standards,32,ACAL,standard_control_drift,,3.5,C31 Alkane,10,2080.8,11.3,6403,20181,7393,23406,204.9,234.3,71454,0,-28.923,-18.029,1.1598249
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,Ref 1,1,39.7,13.4,5918,62229,6989,73496,0.9,0.4,223033,0,-10.312,0.056,1.1810543
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,Ref 2,2,81.5,13.4,5920,62301,6992,73579,0.8,0.4,223284,0,-10.33,0.038,1.1810328
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,Ref 3,3,123.3,13.4,5928,62239,7001,73504,0.8,0.4,223060,1,-10.37,0,1.1809876
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,Ref 4,4,165.1,13.4,5934,62433,7008,73732,0.8,0.4,223751,0,-10.384,-0.014,1.1809713
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,Ref 5,5,206.9,13.4,5931,62355,7004,73641,0.8,0.4,223476,0,-10.357,0.013,1.1810025
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C21 Alkane,6,1321.9,9.6,1927,6337,2245,7363,0,-0.6,22473,0,-26.99,-16.122,1.161948
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,,7,1407,6.7,880,2327,1022,2705,280.9,325.2,8242,0,-26.641,-15.921,1.1621856
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,-,8,1493.5,8.2,2458,6463,2850,7516,202.5,234.7,22897,0,-25.954,-15.256,1.16297
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C23 Alkane,9,1501.7,7.5,659,1755,761,2024,206.6,239.1,6196,0,-34.504,-23.364,1.1533955
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,,10,1576.1,7.3,1108,2975,1287,3456,123.9,143.2,10535,0,-27.064,-16.316,1.1617184
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C25 Alkane,11,1656.1,9,3047,8422,3524,9774,113.4,130.9,29814,0,-28.213,-17.392,1.1604477
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,,12,1732.6,7.3,1044,2865,1207,3322,110.2,126.9,10139,0,-29.111,-18.251,1.1594332
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C27 Alkane,13,1807,9.2,3737,10516,4313,12199,106.8,122.8,37224,0,-28.595,-17.751,1.1600242
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,,14,1877.9,7.7,1124,3190,1302,3695,127.4,146.3,11287,0,-30.279,-19.337,1.1581513
20:30:43,CO2 60m 6C_ramp 1.4 mL Flow Alkane_Samples,33,LAG1-08,sample,,3.5,C29 Alkane,15,1947.7,10.2,5453,16175,6286,18723,146.9,168.4,57213,0,-30.854,-19.877,1.1575126
